Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
50,44,6,5,45,39,43,Train/43/43_00070_00028.png
52,46,5,5,47,40,43,Train/43/43_00071_00000.png
55,49,5,5,50,43,43,Train/43/43_00071_00001.png
60,52,6,5,54,46,43,Train/43/43_00071_00002.png
62,55,5,6,57,50,43,Train/43/43_00071_00003.png
67,57,6,6,61,52,43,Train/43/43_00071_00004.png
72,60,6,5,65,55,43,Train/43/43_00071_00005.png
76,66,6,6,69,60,43,Train/43/43_00071_00006.png
84,71,8,6,76,64,43,Train/43/43_00071_00007.png
89,75,8,6,81,69,43,Train/43/43_00071_00008.png
27,27,6,6,22,22,43,Train/43/43_00071_00009.png
27,27,6,6,22,22,43,Train/43/43_00071_00010.png
26,27,5,6,21,22,43,Train/43/43_00071_00011.png
27,28,5,6,22,23,43,Train/43/43_00071_00012.png
27,28,5,6,22,23,43,Train/43/43_00071_00013.png
28,28,6,6,23,23,43,Train/43/43_00071_00014.png
27,28,5,6,22,23,43,Train/43/43_00071_00015.png
27,28,5,6,22,23,43,Train/43/43_00071_00016.png
27,28,5,6,22,23,43,Train/43/43_00071_00017.png
28,28,5,5,23,23,43,Train/43/43_00071_00018.png
27,27,5,5,22,22,43,Train/43/43_00071_00019.png
28,29,5,6,23,24,43,Train/43/43_00071_00020.png
28,28,5,5,23,23,43,Train/43/43_00071_00021.png
30,30,5,5,25,25,43,Train/43/43_00071_00022.png
30,30,5,5,25,25,43,Train/43/43_00071_00023.png
31,32,5,6,25,27,43,Train/43/43_00071_00024.png
33,32,6,5,28,27,43,Train/43/43_00071_00025.png
34,35,5,6,29,30,43,Train/43/43_00071_00026.png
38,36,6,5,33,31,43,Train/43/43_00071_00027.png
40,39,5,6,35,34,43,Train/43/43_00071_00028.png
41,41,5,6,36,35,43,Train/43/43_00072_00000.png
44,42,5,5,38,36,43,Train/43/43_00072_00001.png
48,45,6,5,43,40,43,Train/43/43_00072_00002.png
53,50,6,6,47,45,43,Train/43/43_00072_00003.png
57,55,5,6,52,50,43,Train/43/43_00072_00004.png
63,60,5,5,58,55,43,Train/43/43_00072_00005.png
74,71,7,7,68,65,43,Train/43/43_00072_00006.png
88,84,8,7,81,77,43,Train/43/43_00072_00007.png
106,100,10,8,97,92,43,Train/43/43_00072_00008.png
124,119,11,10,114,109,43,Train/43/43_00072_00009.png
30,30,5,5,25,25,43,Train/43/43_00072_00010.png
30,31,5,6,25,26,43,Train/43/43_00072_00011.png
30,30,5,5,25,25,43,Train/43/43_00072_00012.png
30,31,5,6,25,26,43,Train/43/43_00072_00013.png
31,31,5,5,26,26,43,Train/43/43_00072_00014.png
32,31,6,5,27,26,43,Train/43/43_00072_00015.png
32,31,6,5,27,26,43,Train/43/43_00072_00016.png
32,33,5,6,27,28,43,Train/43/43_00072_00017.png
34,35,5,6,29,30,43,Train/43/43_00072_00018.png
35,34,6,5,30,29,43,Train/43/43_00072_00019.png
34,34,5,5,29,29,43,Train/43/43_00072_00020.png
35,35,6,6,30,30,43,Train/43/43_00072_00021.png
35,35,5,5,30,30,43,Train/43/43_00072_00022.png
36,36,6,6,31,31,43,Train/43/43_00072_00023.png
36,36,6,6,31,31,43,Train/43/43_00072_00024.png
40,40,6,6,35,35,43,Train/43/43_00072_00025.png
39,40,5,6,34,35,43,Train/43/43_00072_00026.png
40,40,6,6,35,35,43,Train/43/43_00072_00027.png
40,40,5,5,35,35,43,Train/43/43_00072_00028.png
41,40,6,5,36,35,43,Train/43/43_00073_00000.png
42,43,5,6,37,38,43,Train/43/43_00073_00001.png
44,44,5,5,39,39,43,Train/43/43_00073_00002.png
45,45,6,6,40,40,43,Train/43/43_00073_00003.png
48,48,5,5,43,43,43,Train/43/43_00073_00004.png
50,50,5,5,45,45,43,Train/43/43_00073_00005.png
53,53,6,6,48,48,43,Train/43/43_00073_00006.png
55,55,6,6,50,50,43,Train/43/43_00073_00007.png
61,61,6,6,56,56,43,Train/43/43_00073_00008.png
73,72,7,6,67,66,43,Train/43/43_00073_00009.png
76,76,6,6,70,70,43,Train/43/43_00073_00010.png
36,36,5,5,31,31,43,Train/43/43_00073_00011.png
37,36,6,5,32,31,43,Train/43/43_00073_00012.png
36,36,5,5,31,31,43,Train/43/43_00073_00013.png
37,36,6,5,32,31,43,Train/43/43_00073_00014.png
38,38,6,6,33,33,43,Train/43/43_00073_00015.png
39,38,6,5,34,33,43,Train/43/43_00073_00016.png
39,40,5,6,34,35,43,Train/43/43_00073_00017.png
39,40,5,6,34,35,43,Train/43/43_00073_00018.png
39,39,5,5,34,34,43,Train/43/43_00073_00019.png
40,40,6,6,35,35,43,Train/43/43_00073_00020.png
39,40,5,6,34,35,43,Train/43/43_00073_00021.png
40,40,6,6,35,35,43,Train/43/43_00073_00022.png
40,40,6,6,35,35,43,Train/43/43_00073_00023.png
39,39,5,5,34,34,43,Train/43/43_00073_00024.png
43,42,6,5,38,37,43,Train/43/43_00073_00025.png
43,43,6,6,38,38,43,Train/43/43_00073_00026.png
43,42,6,5,38,37,43,Train/43/43_00073_00027.png
43,43,6,6,38,38,43,Train/43/43_00073_00028.png
45,44,6,5,40,39,43,Train/43/43_00074_00000.png
45,44,6,5,40,39,43,Train/43/43_00074_00001.png
47,47,6,6,42,42,43,Train/43/43_00074_00002.png
47,47,6,6,42,42,43,Train/43/43_00074_00003.png
47,47,6,6,42,42,43,Train/43/43_00074_00004.png
50,50,6,6,45,45,43,Train/43/43_00074_00005.png
52,52,5,5,47,47,43,Train/43/43_00074_00006.png
54,54,5,5,49,49,43,Train/43/43_00074_00007.png
56,57,5,6,51,52,43,Train/43/43_00074_00008.png
57,57,6,6,52,52,43,Train/43/43_00074_00009.png
59,58,6,5,54,53,43,Train/43/43_00074_00010.png
61,60,6,5,56,55,43,Train/43/43_00074_00011.png
29,25,6,5,24,20,43,Train/43/43_00074_00012.png
31,29,6,6,26,23,43,Train/43/43_00074_00013.png
33,29,6,5,28,24,43,Train/43/43_00074_00014.png
35,33,6,6,30,27,43,Train/43/43_00074_00015.png
35,33,5,6,29,27,43,Train/43/43_00074_00016.png
37,32,6,5,31,27,43,Train/43/43_00074_00017.png
37,34,6,6,32,29,43,Train/43/43_00074_00018.png
37,33,6,5,32,28,43,Train/43/43_00074_00019.png
37,34,5,5,32,29,43,Train/43/43_00074_00020.png
38,35,5,6,33,30,43,Train/43/43_00074_00021.png
40,35,6,5,35,30,43,Train/43/43_00074_00022.png
40,37,5,6,35,32,43,Train/43/43_00074_00023.png
42,37,6,5,36,31,43,Train/43/43_00074_00024.png
42,38,5,5,36,32,43,Train/43/43_00074_00025.png
44,40,6,6,38,34,43,Train/43/43_00074_00026.png
44,40,6,6,39,35,43,Train/43/43_00074_00027.png
45,41,5,5,40,35,43,Train/43/43_00074_00028.png
47,43,5,6,41,37,43,Train/43/43_00075_00000.png
49,44,6,5,44,38,43,Train/43/43_00075_00001.png
51,46,6,5,46,40,43,Train/43/43_00075_00002.png
54,48,6,6,49,43,43,Train/43/43_00075_00003.png
57,50,6,5,52,45,43,Train/43/43_00075_00004.png
58,52,5,5,53,47,43,Train/43/43_00075_00005.png
63,55,6,5,57,50,43,Train/43/43_00075_00006.png
64,57,5,5,59,52,43,Train/43/43_00075_00007.png
71,62,7,5,65,56,43,Train/43/43_00075_00008.png
75,69,6,7,69,62,43,Train/43/43_00075_00009.png
81,71,8,7,74,65,43,Train/43/43_00075_00010.png
88,77,7,7,80,71,43,Train/43/43_00075_00011.png
95,84,8,8,87,77,43,Train/43/43_00075_00012.png
28,25,5,5,23,20,43,Train/43/43_00075_00013.png
30,27,5,5,25,22,43,Train/43/43_00075_00014.png
31,28,6,6,26,23,43,Train/43/43_00075_00015.png
30,28,5,6,25,23,43,Train/43/43_00075_00016.png
30,28,5,6,25,23,43,Train/43/43_00075_00017.png
31,27,5,5,25,22,43,Train/43/43_00075_00018.png
31,30,5,6,26,24,43,Train/43/43_00075_00019.png
31,29,6,6,26,24,43,Train/43/43_00075_00020.png
32,30,6,6,26,25,43,Train/43/43_00075_00021.png
33,31,6,5,27,25,43,Train/43/43_00075_00022.png
35,32,6,5,29,26,43,Train/43/43_00075_00023.png
35,32,5,5,29,27,43,Train/43/43_00075_00024.png
37,34,6,5,31,28,43,Train/43/43_00075_00025.png
37,35,6,6,32,30,43,Train/43/43_00075_00026.png
39,36,6,6,33,31,43,Train/43/43_00075_00027.png
40,38,5,6,34,33,43,Train/43/43_00075_00028.png
42,38,6,5,36,33,43,Train/43/43_00076_00000.png
42,41,5,6,37,36,43,Train/43/43_00076_00001.png
45,43,6,6,40,38,43,Train/43/43_00076_00002.png
47,45,6,6,42,40,43,Train/43/43_00076_00003.png
48,46,6,6,43,41,43,Train/43/43_00076_00004.png
50,48,5,5,45,43,43,Train/43/43_00076_00005.png
52,48,6,6,47,43,43,Train/43/43_00076_00006.png
57,53,5,5,52,48,43,Train/43/43_00076_00007.png
58,54,6,6,53,49,43,Train/43/43_00076_00008.png
62,59,5,6,57,54,43,Train/43/43_00076_00009.png
71,59,6,5,65,54,43,Train/43/43_00076_00010.png
73,73,6,7,67,67,43,Train/43/43_00076_00011.png
86,76,7,6,79,70,43,Train/43/43_00076_00012.png
99,88,9,8,91,81,43,Train/43/43_00076_00013.png
27,26,5,5,22,20,43,Train/43/43_00076_00014.png
28,27,5,6,23,22,43,Train/43/43_00076_00015.png
29,26,6,5,24,21,43,Train/43/43_00076_00016.png
28,27,5,6,23,22,43,Train/43/43_00076_00017.png
28,26,5,5,23,21,43,Train/43/43_00076_00018.png
31,27,6,5,26,22,43,Train/43/43_00076_00019.png
31,28,6,6,26,23,43,Train/43/43_00076_00020.png
31,28,6,6,26,23,43,Train/43/43_00076_00021.png
31,29,5,6,26,24,43,Train/43/43_00076_00022.png
34,32,6,6,29,26,43,Train/43/43_00076_00023.png
36,33,5,6,31,28,43,Train/43/43_00076_00024.png
37,34,5,6,32,29,43,Train/43/43_00076_00025.png
38,34,5,6,32,29,43,Train/43/43_00076_00026.png
40,34,6,6,34,29,43,Train/43/43_00076_00027.png
39,34,5,5,34,29,43,Train/43/43_00076_00028.png
42,36,6,5,37,31,43,Train/43/43_00077_00000.png
45,39,6,5,40,34,43,Train/43/43_00077_00001.png
47,42,5,5,41,36,43,Train/43/43_00077_00002.png
50,45,5,5,45,40,43,Train/43/43_00077_00003.png
55,49,6,5,49,43,43,Train/43/43_00077_00004.png
56,51,6,6,51,46,43,Train/43/43_00077_00005.png
59,54,5,5,54,49,43,Train/43/43_00077_00006.png
64,57,6,5,59,52,43,Train/43/43_00077_00007.png
70,61,6,5,64,56,43,Train/43/43_00077_00008.png
76,69,6,6,70,63,43,Train/43/43_00077_00009.png
86,75,8,6,79,69,43,Train/43/43_00077_00010.png
97,87,8,7,89,80,43,Train/43/43_00077_00011.png
111,100,9,8,102,92,43,Train/43/43_00077_00012.png
131,119,12,11,120,109,43,Train/43/43_00077_00013.png
166,152,15,14,152,139,43,Train/43/43_00077_00014.png
29,31,5,6,24,26,43,Train/43/43_00077_00015.png
31,30,6,5,25,25,43,Train/43/43_00077_00016.png
31,31,5,6,26,26,43,Train/43/43_00077_00017.png
33,31,6,5,28,25,43,Train/43/43_00077_00018.png
34,32,5,6,29,27,43,Train/43/43_00077_00019.png
36,33,6,6,30,27,43,Train/43/43_00077_00020.png
37,34,6,6,32,29,43,Train/43/43_00077_00021.png
37,34,5,5,31,28,43,Train/43/43_00077_00022.png
38,36,5,6,33,31,43,Train/43/43_00077_00023.png
38,35,5,5,33,30,43,Train/43/43_00077_00024.png
40,37,5,6,35,32,43,Train/43/43_00077_00025.png
41,37,5,5,36,31,43,Train/43/43_00077_00026.png
43,39,5,6,37,33,43,Train/43/43_00077_00027.png
44,39,6,6,39,34,43,Train/43/43_00077_00028.png
44,39,5,5,39,34,43,Train/43/43_00078_00000.png
45,41,5,6,40,35,43,Train/43/43_00078_00001.png
47,41,6,6,42,36,43,Train/43/43_00078_00002.png
44,42,5,6,39,37,43,Train/43/43_00078_00003.png
45,42,5,6,40,37,43,Train/43/43_00078_00004.png
50,42,6,5,45,37,43,Train/43/43_00078_00005.png
50,43,5,5,45,38,43,Train/43/43_00078_00006.png
51,44,5,5,46,39,43,Train/43/43_00078_00007.png
54,46,6,6,48,41,43,Train/43/43_00078_00008.png
55,47,6,5,50,42,43,Train/43/43_00078_00009.png
57,49,6,6,51,44,43,Train/43/43_00078_00010.png
59,51,6,6,53,46,43,Train/43/43_00078_00011.png
59,52,5,6,54,47,43,Train/43/43_00078_00012.png
63,54,6,5,58,48,43,Train/43/43_00078_00013.png
65,56,6,6,59,51,43,Train/43/43_00078_00014.png
69,58,6,5,63,53,43,Train/43/43_00078_00015.png
33,32,5,5,28,27,43,Train/43/43_00078_00016.png
33,33,5,6,28,28,43,Train/43/43_00078_00017.png
35,35,6,6,30,29,43,Train/43/43_00078_00018.png
35,35,5,6,30,30,43,Train/43/43_00078_00019.png
36,34,6,5,31,29,43,Train/43/43_00078_00020.png
36,36,5,6,31,31,43,Train/43/43_00078_00021.png
38,37,6,6,33,32,43,Train/43/43_00078_00022.png
38,37,6,6,33,32,43,Train/43/43_00078_00023.png
38,37,5,5,33,32,43,Train/43/43_00078_00024.png
39,39,5,6,34,34,43,Train/43/43_00078_00025.png
41,40,5,6,36,35,43,Train/43/43_00078_00026.png
43,40,6,6,38,35,43,Train/43/43_00078_00027.png
44,41,6,6,39,36,43,Train/43/43_00078_00028.png
44,42,6,5,39,37,43,Train/43/43_00079_00000.png
45,44,6,6,40,39,43,Train/43/43_00079_00001.png
47,46,5,6,42,41,43,Train/43/43_00079_00002.png
49,46,6,5,44,41,43,Train/43/43_00079_00003.png
50,48,6,6,45,43,43,Train/43/43_00079_00004.png
52,51,5,6,47,46,43,Train/43/43_00079_00005.png
55,52,6,5,50,47,43,Train/43/43_00079_00006.png
56,53,6,5,51,48,43,Train/43/43_00079_00007.png
58,57,5,6,53,52,43,Train/43/43_00079_00008.png
61,59,6,6,56,53,43,Train/43/43_00079_00009.png
63,59,6,5,58,54,43,Train/43/43_00079_00010.png
68,65,6,6,62,60,43,Train/43/43_00079_00011.png
72,71,7,7,66,64,43,Train/43/43_00079_00012.png
81,77,8,7,74,71,43,Train/43/43_00079_00013.png
87,81,8,7,80,74,43,Train/43/43_00079_00014.png
92,85,8,7,84,78,43,Train/43/43_00079_00015.png
105,99,10,8,96,91,43,Train/43/43_00079_00016.png
34,34,5,6,29,29,43,Train/43/43_00079_00017.png
35,34,5,5,29,28,43,Train/43/43_00079_00018.png
37,35,6,5,32,29,43,Train/43/43_00079_00019.png
38,36,6,6,33,31,43,Train/43/43_00079_00020.png
38,37,6,6,33,31,43,Train/43/43_00079_00021.png
39,38,5,6,33,32,43,Train/43/43_00079_00022.png
39,38,5,6,34,33,43,Train/43/43_00079_00023.png
40,38,6,5,35,32,43,Train/43/43_00079_00024.png
42,39,6,6,37,34,43,Train/43/43_00079_00025.png
42,39,5,5,37,34,43,Train/43/43_00079_00026.png
43,41,5,6,38,36,43,Train/43/43_00079_00027.png
45,43,5,6,40,38,43,Train/43/43_00079_00028.png
46,44,5,6,41,39,43,Train/43/43_00080_00000.png
48,45,6,6,43,40,43,Train/43/43_00080_00001.png
49,47,5,5,44,41,43,Train/43/43_00080_00002.png
51,49,6,6,46,44,43,Train/43/43_00080_00003.png
53,51,6,6,48,45,43,Train/43/43_00080_00004.png
54,51,6,5,49,46,43,Train/43/43_00080_00005.png
57,54,6,6,51,49,43,Train/43/43_00080_00006.png
58,56,5,6,53,51,43,Train/43/43_00080_00007.png
62,58,5,5,57,53,43,Train/43/43_00080_00008.png
64,61,5,6,58,56,43,Train/43/43_00080_00009.png
67,64,6,6,61,59,43,Train/43/43_00080_00010.png
73,71,6,6,67,65,43,Train/43/43_00080_00011.png
77,75,7,7,71,69,43,Train/43/43_00080_00012.png
83,80,8,8,76,73,43,Train/43/43_00080_00013.png
92,86,8,7,84,79,43,Train/43/43_00080_00014.png
100,95,9,9,92,87,43,Train/43/43_00080_00015.png
106,99,10,9,97,91,43,Train/43/43_00080_00016.png
117,118,7,11,107,108,43,Train/43/43_00080_00017.png
29,29,6,6,24,24,43,Train/43/43_00080_00018.png
29,29,6,6,24,24,43,Train/43/43_00080_00019.png
31,31,6,6,26,26,43,Train/43/43_00080_00020.png
30,31,5,6,25,26,43,Train/43/43_00080_00021.png
32,33,5,6,27,28,43,Train/43/43_00080_00022.png
32,33,5,6,27,28,43,Train/43/43_00080_00023.png
33,32,6,5,28,27,43,Train/43/43_00080_00024.png
33,33,6,6,28,28,43,Train/43/43_00080_00025.png
34,33,6,5,29,28,43,Train/43/43_00080_00026.png
33,34,5,6,28,29,43,Train/43/43_00080_00027.png
33,34,5,6,28,29,43,Train/43/43_00080_00028.png
36,35,6,5,31,30,43,Train/43/43_00081_00000.png
36,36,5,5,31,31,43,Train/43/43_00081_00001.png
36,37,5,6,31,32,43,Train/43/43_00081_00002.png
37,37,6,6,32,32,43,Train/43/43_00081_00003.png
37,37,6,6,32,32,43,Train/43/43_00081_00004.png
41,41,6,6,36,36,43,Train/43/43_00081_00005.png
41,41,6,6,36,36,43,Train/43/43_00081_00006.png
41,40,6,5,36,35,43,Train/43/43_00081_00007.png
40,41,5,6,35,36,43,Train/43/43_00081_00008.png
41,40,6,5,36,35,43,Train/43/43_00081_00009.png
40,41,5,6,35,36,43,Train/43/43_00081_00010.png
40,40,5,5,35,35,43,Train/43/43_00081_00011.png
42,42,5,5,37,37,43,Train/43/43_00081_00012.png
44,44,6,6,39,39,43,Train/43/43_00081_00013.png
47,46,6,5,42,41,43,Train/43/43_00081_00014.png
48,49,5,6,43,44,43,Train/43/43_00081_00015.png
52,53,5,6,47,48,43,Train/43/43_00081_00016.png
54,55,5,6,49,50,43,Train/43/43_00081_00017.png
58,58,5,5,53,53,43,Train/43/43_00081_00018.png
28,26,5,6,22,21,43,Train/43/43_00081_00019.png
28,26,5,5,22,20,43,Train/43/43_00081_00020.png
30,28,6,6,24,22,43,Train/43/43_00081_00021.png
30,29,5,6,25,24,43,Train/43/43_00081_00022.png
30,29,5,6,25,24,43,Train/43/43_00081_00023.png
32,29,6,5,27,24,43,Train/43/43_00081_00024.png
32,29,5,5,26,24,43,Train/43/43_00081_00025.png
32,31,5,6,27,26,43,Train/43/43_00081_00026.png
33,30,6,5,28,25,43,Train/43/43_00081_00027.png
33,31,5,5,27,25,43,Train/43/43_00081_00028.png
35,32,6,5,30,27,43,Train/43/43_00082_00000.png
36,33,5,5,30,28,43,Train/43/43_00082_00001.png
38,35,6,6,33,30,43,Train/43/43_00082_00002.png
39,35,6,5,33,29,43,Train/43/43_00082_00003.png
40,37,6,6,34,31,43,Train/43/43_00082_00004.png
40,37,5,6,34,32,43,Train/43/43_00082_00005.png
40,38,5,5,35,32,43,Train/43/43_00082_00006.png
43,40,6,6,38,35,43,Train/43/43_00082_00007.png
44,42,6,6,39,36,43,Train/43/43_00082_00008.png
46,42,6,5,41,37,43,Train/43/43_00082_00009.png
48,44,6,5,43,39,43,Train/43/43_00082_00010.png
49,47,5,6,44,42,43,Train/43/43_00082_00011.png
49,47,5,6,44,42,43,Train/43/43_00082_00012.png
51,48,5,5,46,43,43,Train/43/43_00082_00013.png
51,48,5,5,46,43,43,Train/43/43_00082_00014.png
53,50,6,6,48,45,43,Train/43/43_00082_00015.png
55,51,6,5,50,46,43,Train/43/43_00082_00016.png
59,55,5,6,54,50,43,Train/43/43_00082_00017.png
68,60,7,5,62,55,43,Train/43/43_00082_00018.png
74,67,7,6,68,61,43,Train/43/43_00082_00019.png
27,25,6,5,22,20,43,Train/43/43_00082_00020.png
27,27,6,6,22,21,43,Train/43/43_00082_00021.png
28,28,5,6,22,22,43,Train/43/43_00082_00022.png
29,27,5,5,23,22,43,Train/43/43_00082_00023.png
30,28,6,5,25,22,43,Train/43/43_00082_00024.png
30,28,6,6,25,23,43,Train/43/43_00082_00025.png
31,29,6,6,26,24,43,Train/43/43_00082_00026.png
32,30,5,6,26,25,43,Train/43/43_00082_00027.png
33,31,6,5,28,25,43,Train/43/43_00082_00028.png
35,31,6,5,29,25,43,Train/43/43_00083_00000.png
35,32,5,6,29,27,43,Train/43/43_00083_00001.png
35,34,5,6,30,28,43,Train/43/43_00083_00002.png
37,35,5,6,31,29,43,Train/43/43_00083_00003.png
38,36,5,6,32,30,43,Train/43/43_00083_00004.png
39,36,5,5,33,30,43,Train/43/43_00083_00005.png
41,38,6,6,35,32,43,Train/43/43_00083_00006.png
41,39,5,6,36,33,43,Train/43/43_00083_00007.png
43,40,6,6,38,34,43,Train/43/43_00083_00008.png
45,42,5,6,40,36,43,Train/43/43_00083_00009.png
49,44,6,6,44,39,43,Train/43/43_00083_00010.png
50,44,6,5,45,39,43,Train/43/43_00083_00011.png
52,46,5,5,47,40,43,Train/43/43_00083_00012.png
55,49,5,5,50,43,43,Train/43/43_00083_00013.png
60,52,6,5,54,46,43,Train/43/43_00083_00014.png
62,55,5,6,57,50,43,Train/43/43_00083_00015.png
67,57,6,6,61,52,43,Train/43/43_00083_00016.png
72,60,6,5,65,55,43,Train/43/43_00083_00017.png
76,66,6,6,69,60,43,Train/43/43_00083_00018.png
84,71,8,6,76,64,43,Train/43/43_00083_00019.png
89,75,8,6,81,69,43,Train/43/43_00083_00020.png
27,27,6,6,22,22,43,Train/43/43_00083_00021.png
27,27,6,6,22,22,43,Train/43/43_00083_00022.png
26,27,5,6,21,22,43,Train/43/43_00083_00023.png
27,28,5,6,22,23,43,Train/43/43_00083_00024.png
27,28,5,6,22,23,43,Train/43/43_00083_00025.png
28,28,6,6,23,23,43,Train/43/43_00083_00026.png
27,28,5,6,22,23,43,Train/43/43_00083_00027.png
27,28,5,6,22,23,43,Train/43/43_00083_00028.png
27,28,5,6,22,23,43,Train/43/43_00084_00000.png
28,28,5,5,23,23,43,Train/43/43_00084_00001.png
27,27,5,5,22,22,43,Train/43/43_00084_00002.png
28,29,5,6,23,24,43,Train/43/43_00084_00003.png
28,28,5,5,23,23,43,Train/43/43_00084_00004.png
30,30,5,5,25,25,43,Train/43/43_00084_00005.png
30,30,5,5,25,25,43,Train/43/43_00084_00006.png
31,32,5,6,25,27,43,Train/43/43_00084_00007.png
33,32,6,5,28,27,43,Train/43/43_00084_00008.png
34,35,5,6,29,30,43,Train/43/43_00084_00009.png
38,36,6,5,33,31,43,Train/43/43_00084_00010.png
40,39,5,6,35,34,43,Train/43/43_00084_00011.png
41,41,5,6,36,35,43,Train/43/43_00084_00012.png
44,42,5,5,38,36,43,Train/43/43_00084_00013.png
48,45,6,5,43,40,43,Train/43/43_00084_00014.png
53,50,6,6,47,45,43,Train/43/43_00084_00015.png
57,55,5,6,52,50,43,Train/43/43_00084_00016.png
63,60,5,5,58,55,43,Train/43/43_00084_00017.png
74,71,7,7,68,65,43,Train/43/43_00084_00018.png
88,84,8,7,81,77,43,Train/43/43_00084_00019.png
106,100,10,8,97,92,43,Train/43/43_00084_00020.png
124,119,11,10,114,109,43,Train/43/43_00084_00021.png
30,30,5,5,25,25,43,Train/43/43_00084_00022.png
30,31,5,6,25,26,43,Train/43/43_00084_00023.png
30,30,5,5,25,25,43,Train/43/43_00084_00024.png
30,31,5,6,25,26,43,Train/43/43_00084_00025.png
31,31,5,5,26,26,43,Train/43/43_00084_00026.png
32,31,6,5,27,26,43,Train/43/43_00084_00027.png
32,31,6,5,27,26,43,Train/43/43_00084_00028.png
32,33,5,6,27,28,43,Train/43/43_00085_00000.png
34,35,5,6,29,30,43,Train/43/43_00085_00001.png
35,34,6,5,30,29,43,Train/43/43_00085_00002.png
34,34,5,5,29,29,43,Train/43/43_00085_00003.png
35,35,6,6,30,30,43,Train/43/43_00085_00004.png
35,35,5,5,30,30,43,Train/43/43_00085_00005.png
36,36,6,6,31,31,43,Train/43/43_00085_00006.png
36,36,6,6,31,31,43,Train/43/43_00085_00007.png
40,40,6,6,35,35,43,Train/43/43_00085_00008.png
39,40,5,6,34,35,43,Train/43/43_00085_00009.png
40,40,6,6,35,35,43,Train/43/43_00085_00010.png
40,40,5,5,35,35,43,Train/43/43_00085_00011.png
41,40,6,5,36,35,43,Train/43/43_00085_00012.png
42,43,5,6,37,38,43,Train/43/43_00085_00013.png
44,44,5,5,39,39,43,Train/43/43_00085_00014.png
45,45,6,6,40,40,43,Train/43/43_00085_00015.png
48,48,5,5,43,43,43,Train/43/43_00085_00016.png
50,50,5,5,45,45,43,Train/43/43_00085_00017.png
53,53,6,6,48,48,43,Train/43/43_00085_00018.png
55,55,6,6,50,50,43,Train/43/43_00085_00019.png
61,61,6,6,56,56,43,Train/43/43_00085_00020.png
73,72,7,6,67,66,43,Train/43/43_00085_00021.png
76,76,6,6,70,70,43,Train/43/43_00085_00022.png
36,36,5,5,31,31,43,Train/43/43_00085_00023.png
37,36,6,5,32,31,43,Train/43/43_00085_00024.png
36,36,5,5,31,31,43,Train/43/43_00085_00025.png
37,36,6,5,32,31,43,Train/43/43_00085_00026.png
38,38,6,6,33,33,43,Train/43/43_00085_00027.png
39,38,6,5,34,33,43,Train/43/43_00085_00028.png
39,40,5,6,34,35,43,Train/43/43_00086_00000.png
39,40,5,6,34,35,43,Train/43/43_00086_00001.png
39,39,5,5,34,34,43,Train/43/43_00086_00002.png
40,40,6,6,35,35,43,Train/43/43_00086_00003.png
39,40,5,6,34,35,43,Train/43/43_00086_00004.png
40,40,6,6,35,35,43,Train/43/43_00086_00005.png
40,40,6,6,35,35,43,Train/43/43_00086_00006.png
39,39,5,5,34,34,43,Train/43/43_00086_00007.png
43,42,6,5,38,37,43,Train/43/43_00086_00008.png
43,43,6,6,38,38,43,Train/43/43_00086_00009.png
43,42,6,5,38,37,43,Train/43/43_00086_00010.png
43,43,6,6,38,38,43,Train/43/43_00086_00011.png
45,44,6,5,40,39,43,Train/43/43_00086_00012.png
45,44,6,5,40,39,43,Train/43/43_00086_00013.png
47,47,6,6,42,42,43,Train/43/43_00086_00014.png
47,47,6,6,42,42,43,Train/43/43_00086_00015.png
47,47,6,6,42,42,43,Train/43/43_00086_00016.png
50,50,6,6,45,45,43,Train/43/43_00086_00017.png
52,52,5,5,47,47,43,Train/43/43_00086_00018.png
54,54,5,5,49,49,43,Train/43/43_00086_00019.png
56,57,5,6,51,52,43,Train/43/43_00086_00020.png
57,57,6,6,52,52,43,Train/43/43_00086_00021.png
59,58,6,5,54,53,43,Train/43/43_00086_00022.png
61,60,6,5,56,55,43,Train/43/43_00086_00023.png
29,25,6,5,24,20,43,Train/43/43_00086_00024.png
31,29,6,6,26,23,43,Train/43/43_00086_00025.png
33,29,6,5,28,24,43,Train/43/43_00086_00026.png
35,33,6,6,30,27,43,Train/43/43_00086_00027.png
35,33,5,6,29,27,43,Train/43/43_00086_00028.png
37,32,6,5,31,27,43,Train/43/43_00087_00000.png
37,34,6,6,32,29,43,Train/43/43_00087_00001.png
37,33,6,5,32,28,43,Train/43/43_00087_00002.png
37,34,5,5,32,29,43,Train/43/43_00087_00003.png
38,35,5,6,33,30,43,Train/43/43_00087_00004.png
40,35,6,5,35,30,43,Train/43/43_00087_00005.png
40,37,5,6,35,32,43,Train/43/43_00087_00006.png
42,37,6,5,36,31,43,Train/43/43_00087_00007.png
42,38,5,5,36,32,43,Train/43/43_00087_00008.png
44,40,6,6,38,34,43,Train/43/43_00087_00009.png
44,40,6,6,39,35,43,Train/43/43_00087_00010.png
45,41,5,5,40,35,43,Train/43/43_00087_00011.png
47,43,5,6,41,37,43,Train/43/43_00087_00012.png
49,44,6,5,44,38,43,Train/43/43_00087_00013.png
51,46,6,5,46,40,43,Train/43/43_00087_00014.png
54,48,6,6,49,43,43,Train/43/43_00087_00015.png
